,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,SalesID,SalePrice,MachineID,ModelID,datasource,auctioneerID,YearMade,MachineHoursCurrentMeter,UsageBand,saledate,fiModelDesc,fiBaseModel,fiSecondaryDesc,fiModelSeries,fiModelDescriptor,ProductSize,fiProductClassDesc,state,ProductGroup,ProductGroupDesc,Drive_System,Enclosure,Forks,Pad_Type,Ride_Control,Stick,Transmission,Turbocharged,Blade_Extension,Blade_Width,Enclosure_Type,Engine_Horsepower,Hydraulics,Pushblock,Ripper,Scarifier,Tip_Control,Tire_Size,Coupler,Coupler_System,Grouser_Tracks,Hydraulics_Flow,Track_Type,Undercarriage_Pad_Width,Stick_Length,Thumb,Pattern_Changer,Grouser_Type,Backhoe_Mounting,Blade_Type,Travel_Controls,Differential_Type,Steering_Controls
246,959,825,526,432,99172,1416761,38500,1551124,3357,132,9.0,1981,,,2/22/2006 0:00,12G,12,G,,,,Motorgrader - 130.0 to 145.0 Horsepower,Florida,MG,Motor Graders,No,OROPS,,,,,None or Unspecified,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,
364,709,108,938,487,60367,1320604,28000,1458022,4124,132,23.0,1979,,,3/23/1995 0:00,D6D,D6,D,,,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",New Jersey,TTT,Track Type Tractors,,EROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,Straight,None or Unspecified,,
30,787,411,51,673,45917,1287555,34000,1377403,3171,132,1.0,1996,,,3/29/2000 0:00,580L,580,L,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Maryland,BL,Backhoe Loaders,Four Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
81,24,844,537,839,305889,2255836,12750,1783439,7021,136,,2002,3294.0,High,3/14/2007 0:00,248,248,,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Nebraska,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
327,43,932,207,347,330709,2339162,60000,1696778,4736,136,,2001,0.0,,5/22/2007 0:00,624H,624,H,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,California,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
828,9,266,358,657,285,1140210,81000,626042,85,121,3.0,1998,14967.0,Medium,11/15/2007 0:00,966FII,966,F,II,,Medium,Wheel Loader - 200.0 to 225.0 Horsepower,California,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,Yes,,,,,,,,2 Valve,,,,,26.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
260,664,79,355,12,397378,6286335,32500,1807482,4605,149,1.0,2005,,,11/16/2011 0:00,310G,310,G,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
721,21,199,964,216,330945,2339545,37500,1764081,4752,136,1.0,1988,0.0,,3/18/2008 0:00,644E,644,E,,,Medium,Wheel Loader - 175.0 to 200.0 Horsepower,Washington,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
723,752,803,234,10,63179,1329642,21000,511697,4089,132,25.0,1987,,,2/24/1996 0:00,D3B,D3,B,,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",California,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
346,699,776,746,964,57394,1313950,24000,1411985,4331,132,2.0,1991,,,9/17/2003 0:00,IT28B,IT28,B,,,,Wheel Loader - 110.0 to 120.0 Horsepower,Texas,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,Manual,,,,,,,,,,,,,Standard,Conventional
618,75,268,579,419,261358,1796461,9500,1436147,5503,132,1.0,1994,,,5/27/1998 0:00,743B,743,B,,,,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Texas,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
560,853,671,15,918,368032,2590545,30000,743073,3542,149,1.0,2003,6074.0,High,12/10/2010 0:00,420D,420,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,California,BL,Backhoe Loaders,Four Wheel Drive,EROPS w AC,None or Unspecified,Reversible,Yes,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
854,92,852,815,928,24885,1252005,19000,1149485,6788,132,1.0,1986,,,5/7/1990 0:00,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Pennsylvania,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
511,645,356,164,94,249707,1763547,37500,1081347,634,132,2.0,1994,,,3/27/2003 0:00,WA450-2,WA450,,-2,,Medium,Wheel Loader - 250.0 to 275.0 Horsepower,New Jersey,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
341,528,419,16,825,87127,1391253,20000,1420303,7008,132,1.0,1977,,,6/30/1999 0:00,225,225,,,,Large / Medium,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",New Mexico,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
194,351,677,818,975,300921,2242838,15500,1741693,3538,136,,2000,0.0,,4/18/2009 0:00,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Pennsylvania,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
518,954,656,291,412,239276,1742153,56000,1517933,424,132,10.0,2005,,,9/16/2009 0:00,PC228USLC3,PC228,US,LC,3,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Louisiana,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,32 inch,None or Unspecified,None or Unspecified,None or Unspecified,Triple,,,,,
488,554,559,722,448,148433,1521383,30000,1418392,1561,132,2.0,1996,,,2/1/2004 0:00,D4HIILGP,D4,H,II,LGP,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Florida,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
942,391,471,89,872,46251,1287947,26000,1142413,3171,132,2.0,1998,,,3/14/2002 0:00,580L,580,L,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,New Jersey,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
372,279,28,988,313,384323,4313978,20000,2276703,4587,172,1.0,1998,8662.0,Medium,12/15/2009 0:00,270LC,270,,,LC,Large / Medium,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Tennessee,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
138,854,643,421,102,56687,1311399,37500,17778,1584,132,1.0,1994,,,5/26/2005 0:00,D5HIILGP,D5,H,II,LGP,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Florida,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
724,32,169,766,794,84562,1386622,22000,86719,3538,132,1.0,1997,,,3/27/2003 0:00,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Maryland,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,Reversible,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
917,123,628,873,240,114234,1450843,12000,1195750,4137,132,6.0,1966,,,4/20/1999 0:00,D7E,D7,E,,,Large,"Track Type Tractor, Dozer - 190.0 to 260.0 Horsepower",Kentucky,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,Straight,None or Unspecified,,
846,171,793,10,264,329332,2336145,60000,1092485,4789,136,8.0,2003,0.0,,9/12/2007 0:00,700H,700,H,,,Medium,"Track Type Tractor, Dozer - 105.0 to 130.0 Horsepower",Mississippi,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
310,79,941,827,344,181884,1615396,13000,1359245,8210,132,4.0,1983,469.0,Low,2/4/1992 0:00,555,555,,,,,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Florida,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
532,130,883,29,801,16694,1195286,30000,108066,13801,121,3.0,2006,3227.0,High,3/25/2010 0:00,D4GLGP,D4,G,,LGP,,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",North Carolina,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
396,145,81,791,519,205786,1647227,13500,1437277,8443,132,1.0,1981,,,4/11/1991 0:00,40,40,,,,Small,"Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons",Washington,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Triple,,,,,
426,932,166,518,661,225639,1711928,38000,1325795,15980,132,2.0,2000,,,12/7/2004 0:00,JS160,JS160,,,,Small,"Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons",Texas,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,24 inch,"9' 6""",Manual,None or Unspecified,Double,,,,,
431,630,86,646,4,212178,1668535,14500,811313,14733,132,9.0,1000,,,8/18/2005 0:00,675D,675,D,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,South Carolina,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
495,865,813,192,182,302314,2246457,59000,1297531,1638,136,1.0,1997,16159.0,High,5/6/2010 0:00,D6RXL,D6,R,,XL,Medium,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Texas,TTT,Track Type Tractors,,EROPS w AC,,,,,Standard,,,,,,2 Valve,,Multi Shank,,,,,,,,,,,,,,None or Unspecified,Semi U,Differential Steer,,
781,768,607,613,561,145895,1516346,48500,1247826,3855,132,2.0,1981,,,12/2/1994 0:00,966D,966,D,,,Medium,Wheel Loader - 175.0 to 200.0 Horsepower,New York,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,3 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
79,835,144,565,434,104848,1430913,45000,340479,1158,132,2.0,1999,,,1/29/2011 0:00,320BL,320,B,,L,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Florida,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
413,163,827,799,722,226536,1713898,17000,1509460,5162,132,2.0,2005,,,1/24/2009 0:00,214E,214,E,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Georgia,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
987,817,404,542,300,206411,1654722,11500,1299901,4955,132,1.0,1979,,,5/19/2004 0:00,605B,605,B,,,,Wheel Loader - 100.0 to 110.0 Horsepower,Missouri,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,17.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
322,498,107,27,431,42005,1282528,15500,1192879,3170,132,1.0,1990,,,9/18/1997 0:00,580K,580,K,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Washington,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
197,27,922,671,360,290370,2207998,17500,1690121,3171,136,,1999,0.0,,4/18/2009 0:00,580L,580,L,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Pennsylvania,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
691,8,588,788,178,129905,1482090,28750,1282096,3350,132,99.0,1976,,,10/28/1993 0:00,120G,120,G,,,,Motorgrader - 45.0 to 130.0 Horsepower,Nevada,MG,Motor Graders,No,EROPS,,,,,None or Unspecified,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,Sideshift & Tip,"14""",,,,,,,,,,,,,,,
698,482,214,875,579,337454,2351165,20000,1649353,4606,136,1.0,1998,0.0,,10/16/2008 0:00,310SE,310,SE,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Idaho,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
670,879,916,465,871,196737,1634804,25000,1283480,4604,132,1.0,1999,,,7/12/2006 0:00,310E,310,E,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
887,733,98,874,581,11340,1176179,21500,1068461,3877,121,3.0,1000,0.0,,12/13/2007 0:00,980C,980,C,,,Medium,Wheel Loader - 275.0 to 350.0 Horsepower,Maryland,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,26.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
236,643,789,651,297,120282,1461890,9500,1285120,47,132,20.0,1991,,,9/7/2001 0:00,426II,426,,II,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Oklahoma,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
367,793,783,284,366,175263,1605405,30000,1504423,1931,132,1.0,1989,,,4/1/1999 0:00,770BH,770,B,,H,,Motorgrader - 145.0 to 170.0 Horsepower,Colorado,MG,Motor Graders,No,EROPS w AC,,,,,None or Unspecified,,None or Unspecified,16',None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,None or Unspecified,"14""",,,,,,,,,,,,,,,
538,522,558,260,536,103935,1426449,39000,1474699,4147,132,24.0,1975,,,11/7/1989 0:00,D8K,D8,K,,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",Georgia,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
250,849,930,723,492,56501,1310966,31500,735539,1584,132,2.0,1992,,,12/15/2001 0:00,D5HIILGP,D5,H,II,LGP,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Pennsylvania,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
59,400,174,982,446,208187,1658958,18500,1254716,14734,132,1.0,1997,,,6/13/2006 0:00,675E,675,E,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,California,BL,Backhoe Loaders,Four Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
884,439,397,475,976,254200,1772112,65000,1316160,16591,132,1.0,2006,,,11/17/2009 0:00,PC400LC7,PC400,,LC,7,Large / Medium,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Texas,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
591,460,348,993,392,257462,1788824,9000,1098367,17216,132,1.0,1000,,,12/7/2006 0:00,688D,688,D,,,,Motorgrader - 45.0 to 130.0 Horsepower,Texas,MG,Motor Graders,No,OROPS,,,,,None or Unspecified,,None or Unspecified,<12',None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,
792,804,464,474,1,345929,2395713,55000,1108850,2160,136,1.0,2005,0.0,,12/2/2009 0:00,SK330LC,SK330,,,LC,Large / Medium,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Texas,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,"10' 10""",None or Unspecified,None or Unspecified,Double,,,,,
972,640,363,482,706,382390,4293270,82500,2280606,1632,172,1.0,2002,10600.0,High,8/16/2011 0:00,D6RIILGP,D6,R,II,LGP,Medium,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Florida,TTT,Track Type Tractors,,EROPS w AC,,,,,Standard,,,,,,2 Valve,,Multi Shank,,,,,,,,,,,,,,None or Unspecified,Straight,Differential Steer,,
822,457,257,450,781,149637,1523211,87000,1357125,3861,132,6.0,1993,,,5/5/1998 0:00,970F,970,F,,,Medium,Wheel Loader - 250.0 to 275.0 Horsepower,Florida,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
543,504,809,907,890,153229,1532779,21000,1469692,7052,132,2.0,1995,,,7/18/1998 0:00,307,307,,,,Mini,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",New York,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
657,830,993,172,294,191901,1628833,26000,1199221,4763,132,4.0,1997,,,2/14/2007 0:00,650G,650,G,,,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Florida,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
323,864,145,729,671,7989,1166135,9300,1004896,7259,121,3.0,1000,3215.0,Low,11/4/2010 0:00,916,916,,,,,Wheel Loader - 90.0 to 100.0 Horsepower,Iowa,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
373,800,502,231,444,294212,2220945,75000,1378690,85,136,1.0,1000,0.0,,6/2/2007 0:00,966FII,966,F,II,,Medium,Wheel Loader - 200.0 to 225.0 Horsepower,Oregon,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,26.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
31,106,678,259,822,42451,1283073,14500,1245199,3170,132,8.0,1990,,,11/16/2005 0:00,580K,580,K,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Mississippi,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
164,632,935,906,637,334331,2346774,23500,1643733,7939,136,1.0,2004,0.0,,2/2/2010 0:00,110,110,,,,Small,"Hydraulic Excavator, Track - 11.0 to 12.0 Metric Tons",Arizona,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
794,899,648,533,573,302438,2246692,100000,130553,1638,136,1.0,1999,0.0,,2/19/2008 0:00,D6RXL,D6,R,,XL,Medium,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Florida,TTT,Track Type Tractors,,EROPS w AC,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,Semi U,Differential Steer,,
643,466,972,188,663,366013,2556339,20000,1207589,2759,149,1.0,1990,17800.0,High,5/26/2011 0:00,D5HII,D5,H,II,,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Illinois,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
680,183,125,85,843,106278,1434689,82000,733746,1597,132,11.0,1998,,,10/12/2000 0:00,D5MXL,D5,M,,XL,Medium,"Track Type Tractor, Dozer - 105.0 to 130.0 Horsepower",Mississippi,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,VPAT,Finger Tip,,
651,194,215,13,288,279034,1852434,9000,1552312,10627,132,1.0,1998,,,8/16/2000 0:00,SL5635,SL5635,,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Texas,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
362,272,123,167,958,355615,2431919,10500,1732063,17311,136,2.0,2004,0.0,,4/8/2010 0:00,S175,S175,,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Texas,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
619,682,415,143,950,391411,4392648,17500,2274964,5848,172,1.0,2001,6757.0,Medium,7/9/2009 0:00,EC140LC,EC140,,,LC,Small,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Texas,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
990,286,183,323,147,42656,1283324,19000,1172521,3170,132,18.0,1991,,,5/25/2000 0:00,580K,580,K,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Pennsylvania,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
120,829,478,692,685,66463,1338712,19000,1129524,4101,132,1.0,1987,,,10/23/1991 0:00,D4B,D4,B,,,,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Maryland,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
190,641,917,643,959,130288,1482675,36500,1329203,3350,132,24.0,1983,,,8/9/1990 0:00,120G,120,G,,,,Motorgrader - 45.0 to 130.0 Horsepower,Georgia,MG,Motor Graders,No,OROPS,,,,,None or Unspecified,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,
949,992,35,892,192,50540,1293216,29500,1519199,3178,132,2.0,1998,,,12/11/2002 0:00,580SUPER L,580,SUPER L,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,EROPS w AC,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
909,769,963,478,656,263389,1799313,8450,1545808,5513,132,2.0,1999,,,5/24/2006 0:00,763F,763,F,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Florida,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
9,767,990,784,702,242795,1749237,17000,1214390,189,132,1.0,1994,,,6/24/2004 0:00,D31P-20,D31,P,-20,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Georgia,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
743,909,431,879,82,206423,1654742,18500,1144905,11497,132,1.0,1981,,,11/16/1989 0:00,605,605,,,,,Wheel Loader - 100.0 to 110.0 Horsepower,Texas,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,17.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
171,510,222,985,672,167449,1593473,8000,1488163,7999,132,1.0,2000,,,10/20/2005 0:00,240,240,,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Tennessee,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
